_id,objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
36358,21616,DL2827,Red,DL,Deer Lakes,Deer Lakes,Red,RD,Red,,,,https://apps.alleghenycounty.us/GIS/REDbase.png,3.40866838,,,Moderate,Complete Loop,Dirt,No,{238EC843-81A0-46D2-95FF-88619A270E66},Active,0.0562865487142033
36359,21617,DL2828,Blue with Black Dot Access to Blue Loop,DL,Deer Lakes,Deer Lakes,Blue with Black Dot,BL/BK Dot,Blue, ,Black, ,https://apps.alleghenycounty.us/GIS/BLUEbase_BLACKdot.png,0.02016463,,,Easy,Access Trail,,,{FF5CC20D-48D1-475A-A7E8-A4FCC78BBBAC},Active,0.000320745071641144
36360,21618,DL2829,Green with Black Dot,DL,Deer Lakes,Deer Lakes,Green with Black Dot,GN/BK Dot,Green, ,Black, ,https://apps.alleghenycounty.us/GIS/GREENbase_BLACKdot.png,0.51935361,,,Moderate,Connector Trail,,,{243DD4E5-7112-424D-8F5D-C9CACA70E1CB},Active,0.00896772708030295
36361,21619,DL2831,Green with White Dot,DL,Deer Lakes,Deer Lakes,Green with White Dot,GN/WT Dot,Green, ,White, ,https://apps.alleghenycounty.us/GIS/GREENbase_WHITEdot.png,0.19760266,,,Easy-Moderate,Access Trail,,,{3A2B8822-07CA-40D6-80BA-F86C8CADC705},Active,0.00307090037617133
36362,21620,DL2832,White,DL,Deer Lakes,Deer Lakes,White,WT,White, , , ,https://apps.alleghenycounty.us/GIS/WHITEbase.png,3.55957962,,,Moderate,Point to Point,,,{F5E7D85E-8DB2-47EC-B1C3-20B0BC33568B},Active,0.0601191280041765
36363,21621,DL12856,Paved Access to Paved Trail,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.12254579,,,Easy,Connector Trail,Asphalt,No,{E8FBBE08-A5E0-43CE-8516-82FECCB0EC91},Active,0.00203806972267921
36364,21622,DL2951,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.56335454,,,Easy-Moderate,Service Road,Crushed Limestone,Yes,{9337CB36-03A5-4924-B077-E3A1B6E1DE26},Active,0.00964958513645919
36365,21623,DL13247, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.10805919,,,Easy-Moderate,<Null>,Dirt,No,{E50A5FE6-DB92-4C33-BFB3-452F0335B4F6},Active,0.00187517089109027
36366,21624,DL7718,Orange,DL,Deer Lakes,Deer Lakes,Orange,OR,Orange, , , ,https://apps.alleghenycounty.us/GIS/ORANGEbase.png,1.4830096,,,Easy-Moderate,Complete Loop,,,{FB9B2AEB-9B69-4C96-90AB-8C7852ED5F16},Active,0.0241652914733726
36367,21625,DL19926,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.19597995,,,Easy,<Null>,Dirt,,{074F452B-72EA-4FC2-A374-6B1535EAA9C4},Active,0.00329757279112633
36368,21626,DL19927,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.14999406,,,Easy,<Null>,Dirt,,{8FD28CE4-864C-46B6-A912-28634D242EA0},Active,0.00257639129954029
36369,21627,DL19928,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.09170301,,,Easy,<Null>,Dirt,,{3BFD97E0-F1FB-4C4E-9D77-908AC6E7C675},Active,0.00150166762676514
36370,21628,DL2925,,DL,Deer Lakes,Deer Lakes,<Null>,<Null>,,,,,<Null>,0.07377647,,,,<Null>,,,{7638FE5C-F1FE-4ADF-9095-6F905D6DAFB6},Closed,0.00127576116565153
36371,21629,DL27179,Paved Acces to Paved Trail,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.08732532,,,Easy,Connector Trail,Asphalt,No,{E5812554-E6B6-4295-848A-5C28CFA55CC0},Active,0.00159107763086318
36372,21630,DL27183,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.00867453,,,Easy,Connector Trail,Asphalt,No,{418FE89D-9228-43F1-876E-93CA17524C6A},Active,0.000141585390657719
36373,21631,DL27185,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.00431624,,,Easy,Access Trail,Asphalt,No,{2F19D94F-154C-439B-A475-37D6A03C6C5C},Active,8.12196241107645e-05
36374,21632,DL27189,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.40658813,,,Easy,Complete Loop,Asphalt,No,{C3ED6485-E5B1-45E5-827F-F0627D95D15F},Active,0.00696771854699766
36375,21633,DL27194,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.00754688,,,Easy,Access Trail,Asphalt,No,{C2DA7793-C0AA-4E42-9A44-16E281CF94DC},Active,0.000142007602370839
36376,21634,DL27200,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.05296515,,,Easy,Connector Trail,Asphalt,No,{319A712B-3CF0-4716-97FA-0FF77F9E1871},Active,0.000901026355730884
36377,21635,DL27203,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.00520029,,,Easy,Access Trail,Asphalt,No,{DF81D40A-6EF1-449B-BBEF-65CA8F42BEA9},Active,7.91872741979188e-05
36378,21636,DL2949,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.41128507,,,Easy,Complete Loop,Asphalt,No,{AFE6273F-8323-41D0-8A7D-5FCB8B1F9694},Active,0.00699081929907173
36379,21637,DL27213,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.00626276,,,Easy,Access Trail,Asphalt,No,{34B19771-6116-4202-B377-40E45B6CBA8E},Active,9.39603738122142e-05
36380,21638,DL27214,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.00325192,,,Easy,Access Trail,Asphalt,No,{FCE27996-02DB-4242-BE37-579F6111BA98},Active,6.12346237649163e-05
36381,21639,DL27216,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.02835369,,,Easy,Connector Trail,Asphalt,No,{5D954310-3799-4EAA-8E02-54733E78ECCB},Active,0.00052934406645711
36382,21640,DL2948,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.10305747,,,Easy,Connector Trail,Asphalt,No,{B61E2494-A485-4D3B-B078-EE4E2E474771},Active,0.00174278605412567
36383,21641,DL42516,Blue,DL,Deer Lakes,Deer Lakes,Blue,BL,Blue,,,,https://apps.alleghenycounty.us/GIS/BLUEbase.png,2.17035802,,,Moderate,Complete Loop,Dirt,,{C7B01C8B-E7A2-4F65-8E66-0FF165A32DF7},Active,0.0372928731055217
36384,21642,DL42517,Decommissioned Blue,DL,Deer Lakes,Deer Lakes,<Null>,<Null>,,,,,<Null>,0.10225172,,,,<Null>,,,{B1720113-87DF-4AAE-8CD4-F8EF3DC6AF67},Closed,0.00159774768619583
36385,21643,DL46660,Purple with White Dot,DL,Deer Lakes,Deer Lakes,Purple with White Dot,PL/WT Dot,Purple,,White,,https://apps.alleghenycounty.us/GIS/PURPLEbase_WHITEdot.png,0.10310131,,,Easy-Moderate,Access Trail,Dirt,No,{27565603-69F1-46BD-BFCA-5451EDF07607},Active,0.00158934129000664
36386,21644,DL46661,Purple,DL,Deer Lakes,Deer Lakes,Purple,PL,Purple,,,,https://apps.alleghenycounty.us/GIS/PURPLEbase.png,1.15254081,,,Easy-Moderate,Complete Loop,Dirt,No,{CEC757B9-31DE-47BC-995F-E74DEAFD4B68},Active,0.0204601242856416
36387,21645,DL46662,Decomissioned Purple,DL,Deer Lakes,Deer Lakes,,,,Green,,,,0.02642959,,0,,<Null>,,,{B7691869-B077-444E-9DF7-6CD791954E0E},Closed,0.000425501568543049
36388,21646,DL46663, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.04072445,,,Easy,<Null>,,,{63FC75B5-4680-41F2-985E-984A551CEC67},Closed,0.000686265584178507
36389,21647,DL46669,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01374201,,,Easy,<Null>,Dirt,No,{7EAAD610-3B9C-44C6-9F15-B490675D43D2},Active,0.000201645811435184
36390,21648,DL46671,Decommissioned Blue,DL,Deer Lakes,Deer Lakes,,,,,,,,0.09895898,,,,<Null>,Dirt,,{993BD868-045A-4354-8DB2-73C4B681B493},Closed,0.00167218866406684
36391,21649,HH42937, ,HH,Harrison Hills,Harrison Hills,<Null>,<Null>,,,,,<Null>,0.06915498,,,,<Null>,,,{BE1F0C7C-BEB3-4462-8973-B7500335E7E9},Active,0.00111769575110609
36392,21650,DL7719,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.15916721,,,,<Null>,,,{F5D246CB-09BF-420F-ACC8-7178C2E6F4A8},Active,0.00275096298978379
36393,21651,DL12812,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01694234,,,,<Null>,,,{EB4DC0BB-685C-4E97-9D00-28BE22864A50},Active,0.000309258977397679
36394,21652,DL2475,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.23428817,,,,<Null>,,,{49FDB8E4-293A-4CD4-BA04-CD59D29BAA6A},Active,0.00406429541609453
36395,21653,DL53400,Mt Bike Training,DL,Deer Lakes,Deer Lakes,,,,,,,,0.1075764,,,Easy,<Null>,Dirt,No,{A516D122-FE53-41ED-A977-48E5F126E728},Closed,0.00192576106044403
36396,21654,DL53401,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.13343994,,,Easy,<Null>,Dirt,No,{6352E756-274A-4AE7-9125-43211A7A6711},Closed,0.00230216606744901
36397,21655,DL53402,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.12416521,,,Easy,<Null>,Dirt,No,{6FEB3B5F-C5FB-4E2C-B814-48527A6D9D5E},Closed,0.00214726473197068
36398,21656,DL53403,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.14462005,,,Easy,<Null>,Dirt,No,{815247D1-2647-4500-AC7C-622BB007FE46},Closed,0.0025147380821446
36399,21657,DL53405,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.19395699,,,Easy,<Null>,Dirt,No,{0039DEE8-A5CE-418E-9EE4-64CE522AC3F9},Closed,0.00334962363353525
36400,21658,DL53406,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.08663591,,,Easy,<Null>,Dirt,No,{C2161AEA-1CF9-4A11-8DC5-68C5EA2BDA3E},Closed,0.00147551736062699
36401,21660,DL53408,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.13828187,,,Easy,<Null>,Dirt,No,{CD8ABD73-665D-4A01-A67D-F3FEDAB4ACD4},Closed,0.00240672909683109
36402,21661,DL53409,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02532563,,,Easy,<Null>,Dirt,No,{ED0EB6C1-FE38-49AA-8643-92AEDD11548A},Closed,0.000384044963333151
36403,21662,DL53410,Mt Bike Trainers,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01578674,,,,<Null>,,,{CB18244E-1590-484F-9CE3-5168DE7DEE1A},Closed,0.000255573138482395
36404,21663,DL53411,Mt Bike Trainer Access,DL,Deer Lakes,Deer Lakes,,,,,,,,0.09303818,,,Easy,<Null>,Dirt,No,{654DF2B7-9880-47DC-9B18-1CDF48148772},Closed,0.00155874269136563
36405,21664,DL53412,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02763832,,,Easy,<Null>,Grass,No,{AED32897-54B8-4089-92B4-F7E25DE8C187},Closed,0.000512173059318449
36406,21665,DL53413,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01291003,,,Easy,<Null>,Dirt,No,{3FBDA6E3-E437-4FBD-BC01-CF7559257BD1},Closed,0.000200489517901257
36407,21666,DL2952,Disk Golf Standing Stone Bridge Across Lake,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01807662,,,Easy,Connector Trail,,,{57969C22-EC95-42B4-8AD3-7CEE49AB7D69},Active,0.000336441781499712
36408,21667,DL54706,Former Red - DeBlazed,DL,Deer Lakes,Deer Lakes,<Null>,,,,,,,0.22001089,,,Easy-Moderate,<Null>,Dirt,No,{BEEF8B60-3FAC-4DA3-9C6F-4B94A1DECBF4},Active,0.00367343570182865
36409,21668,DL54704,Former Red - DeBlazed,DL,Deer Lakes,Deer Lakes,<Null>,,,,,,,0.10223665,,,,<Null>,,,{32B814C6-20CC-47FF-9FE0-4ED5389E2ADF},Active,0.00181066312684911
36410,21669,DL54715,Former Red - DeBlazed,DL,Deer Lakes,Deer Lakes,<Null>,,,,,,,0.06333718,,,Easy,<Null>,Dirt,No,{413FCAC8-8DB5-49EB-B2EE-3FBCBC33AD43},Active,0.00104761707607825
36411,21670,RH2196, ,RH,Round Hill,Round Hill,,,,,,,,0.05584525,,,,,,,{B592F3EB-1A19-402D-AC40-AE3B95FAFC69},Active,0.000885316805322491
36412,21671,RH2211, ,RH,Round Hill,Round Hill,,,,,,,,0.46531428,,,,,,,{F9E8348D-6A3C-440F-B1A1-AEF677E1070B},Active,0.00745979299939148
36413,21672,DL56380,Green with Red Dot,DL,Deer Lakes,Deer Lakes,Green with Red Dot,GN/RD Dot,Green,,Red,,https://apps.alleghenycounty.us/GIS/GREENbase_REDdot.png,1.16931923,,,Easy-Moderate,Complete Loop,,,{03557DCD-C3EB-45E2-88F2-099376B18886},Active,0.0200971725346347
36414,21673,DL56387,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.00870651,,,Easy,Connector Trail,Dirt,No,{D25777E3-F4BA-4C35-8235-37E0BD0BA8BB},Active,0.000134595480664464
36415,21674,DL56381,Old Green with Red Dot,DL,Deer Lakes,Deer Lakes,<Null>,<Null>,,,,,<Null>,0.04875661,,,,,Dirt,No,{0D23A74C-4E7D-4B59-B4AB-CDB9B59BAAA7},Closed,0.000824896964052805
36416,21675,DL2946,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.1249539,,,Easy,Connector Trail,Asphalt,No,{9E57C095-F37A-4E28-8E34-61D69002CE90},Active,0.00226719021275386
36417,21676,DL27193,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.02761597,,,Easy,Connector Trail,Asphalt,No,{38DF9960-D16B-47B7-A5B8-C58CD46015EE},Active,0.000468819666856355
36418,21677,DL27195,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.02702739,,,Easy,Access Trail,Asphalt,No,{6D457F79-8B33-4313-B4AA-FA863CD5F9AD},Active,0.000435495894573818
36419,21678,DL2769, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.41526794,,,,,,,{8D31B43D-C545-44A9-ABD7-7B6EF4A90625},Active,0.00722415075048085
36420,21679,DL2483, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.03343981,,,,<Null>,,,{C1D49481-F05B-496D-911D-A5EC5135DD09},Active,0.000602682506703704
36421,21680,SC45392," Old Green - Closed July, 2022",SC,Settlers Cabin,Settlers Cabin, , ,,,,, ,0.04240028,,,Moderate-Difficult,<Null>,,No,{9AB9A52D-93BC-4A95-84A4-01E58B76A1E4},Closed,0.000755967937702346
36422,21681,SC349,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.30256085,,,,<Null>,,,{59EE67AA-DB15-47F1-9B38-4155F5DD37F4},Closed,0.00552412984926797
36423,21682,DL27215,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.0761357,,,Easy,Connector Trail,Asphalt,No,{B871ADD6-8C41-4EED-BB78-FF0AA84F52F9},Active,0.00130461315974909
36424,21683,SC30392,,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03359312,,,Easy,<Null>,Dirt,,{858C7CF8-16CD-4EA5-B868-561B7A96337A},Active,0.000550542526943069
36425,21684,SC355,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.15869681,,,,<Null>,,,{88AA3F74-1952-4259-9C09-E44471770691},Closed,0.0028795958927949
36426,21685,SC4815, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03084151,,,,<Null>,,,{9BDBCBB3-7167-4A2A-95D8-80FE728C14DF},Active,0.000477078293015923
36427,21686,DL27220,Paved Access to Paved Trail,DL,Deer Lakes,Deer Lakes,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.09095104,,,Easy,Connector Trail,Asphalt,No,{02ABECA4-EF50-4921-8499-15A6A7530DB6},Active,0.00157343819490231
36428,21687,DL2761, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.15486642,,,,<Null>,,,{B918CC76-16CD-49FC-A750-5AA9EFFE77C0},Active,0.002435185064634
36429,21688,DL2480, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02146298,,,,<Null>,,,{A3CA5BED-BE4E-4F36-B031-E0A4205513A5},Active,0.00036669571231749
36430,21689,HA288,Yellow with Black Dot,HA,Hartwood Acres,Hartwood Acres,Yellow with Black Dot,YL/BK Dot,Yellow, ,Black, ,https://apps.alleghenycounty.us/GIS/YELLOWbase_BLACKdot.png,0.04572401,,,Easy,Connector Trail,Dirt,,{E362C620-4517-4D3D-874C-8950A1694EDC},Active,0.000830316427655088
36431,21690,SC15846,,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.02905786,,,,<Null>,,,{631DA9A1-F7F0-4014-902C-CBC2C01E146B},Closed,0.000434883511894524
36432,21691,HA2165, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.14979295,,,,<Null>,,,{8080A537-38AD-4DD5-90D4-B70D607FA184},Active,0.00229176419763481
36433,21692,HA2177, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.20414092,,,,<Null>,,,{1B665B3F-C209-4F48-8BC6-F7992289FD2F},Active,0.00323787333610572
36434,21693,SC4831, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.08273366,,,,<Null>,,,{657BC252-53D8-4290-97B2-7B2960B1F9F9},Active,0.00130983742301802
36435,21694,SC351,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.10206831,,,,<Null>,,,{328D8EDC-3A39-4800-8106-52BA48005CAB},Closed,0.00189944990027843
36436,21695,HA45450, Old White-decommissioned,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,,0.04672121,,,,<Null>,Dirt,No,{74AE9A20-2DD7-4E57-B74F-C005ADBC9758},Closed,0.00082450490324011
36437,21696,NP27975,,NP,North Park,North Park,,,,,,,<Null>,0.03363731,,,Easy,<Null>,Crushed Limestone,Yes,{82584079-28A1-4AFB-89FA-531AA90F1BF7},Closed,0.000593797002236352
36438,21697,DL53407,Mt Bike Trainer,DL,Deer Lakes,Deer Lakes,,,,,,,,0.00148613,,,Easy,<Null>,Dirt,No,{13C0DE7A-D3B7-49F6-8819-8070C6932649},Closed,2.44102812750385e-05
36439,21698,SC45387,Green,SC,Settlers Cabin,Settlers Cabin,Green,GN,Green,,,,https://apps.alleghenycounty.us/GIS/GREENbase.png,1.29974959,,,Moderate-Difficult,Complete Loop,,,{4AFAAED2-70DA-414F-8C64-5A19C61937C2},Active,0.0208618888965893
36440,21699,HA17700,White,HA,Hartwood Acres,Hartwood Acres,White,WT,White,,,,https://apps.alleghenycounty.us/GIS/WHITEbase.png,0.94996996,,,Easy-Moderate,Complete Loop,Dirt,No,{26BE39B6-3107-4D20-85E5-BB0A79B4F3FC},Active,0.0164218269704686
